Model,Dataset,Latent Dim,Learning Rate,Epoch,Validation Loss,Train Loss
ColorizationModel,Hazelnut,512,0.001,40,"[0.006664118108650048, 0.003452808906634649, 0.0013274236116558313, 0.0012555442129572232, 0.0007574790506623685, 0.0007952571225663027, 0.0007378320054461559, 0.0007118023931980133, 0.0007770163744377593, 0.000631870876532048, 0.0006642825901508331, 0.000650036051714172, 0.0005363236996345222, 0.000556972537500163, 0.0005983112496323884, 0.0011283331938708823, 0.0004742048040498048, 0.0005942801556860408, 0.0005621502447562913, 0.0004494732226400326, 0.00047781955800019205, 0.0005332233073810736, 0.0004203131635828565, 0.0005106816145901879, 0.00045931396501449245, 0.0004385830058405797, 0.000394976872485131, 0.0006932541728019714, 0.00043280648727280396, 0.0003730479705457886, 0.00040486583990665775, 0.0004172049812041223, 0.000375216273823753, 0.00039179316566636163, 0.00034969828751248616, 0.0003522572903117786, 0.000347275238406534, 0.0004117139906156808, 0.0003928650791446368, 0.0003362804709468037]","[0.02820078618824482, 0.005231476789340377, 0.002685482851229608, 0.0013443249091506003, 0.0010274882148951293, 0.001051192027516663, 0.0008409446920268238, 0.0007882914133369922, 0.0007906105904839933, 0.0007374842464923859, 0.000700198607519269, 0.0006994196539744735, 0.0006756896432489157, 0.0006871297373436391, 0.0006293152971193195, 0.0006230112432967872, 0.0007088578748516739, 0.0005896353675052524, 0.0005609328160062433, 0.0005964167264755815, 0.0005593984946608544, 0.0005573618551716208, 0.0006518831953871995, 0.0005074404051993042, 0.0005158281745389104, 0.000506878396263346, 0.000494269534246996, 0.0005837234272621572, 0.0006115561886690557, 0.00047696137451566753, 0.00046877990127541124, 0.0004702470649499446, 0.0004318633303046226, 0.0004612552409525961, 0.00041765625588595866, 0.0004095713864080608, 0.00040628913906402885, 0.0004162726877257228, 0.00040971119655296205, 0.00039971495047211645]"
ColorizationModel,Hazelnut,64,0.05,40,"[0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665]","[0.05362014457583428, 0.0512777940928936, 0.05123397931456566, 0.05115603849291801, 0.05140565544366837, 0.0512516662478447, 0.05125069379806518, 0.05136618286371231, 0.05113217443227768, 0.051101850420236586, 0.05129958182573319, 0.05115019753575325, 0.051122814565896985, 0.051358632594347, 0.051194628924131395, 0.051369813978672026, 0.05130347535014153, 0.0512607279419899, 0.05123983234167099, 0.05128619208931923, 0.0512504418194294, 0.05135859549045563, 0.05137630730867386, 0.05126447230577469, 0.05112304002046585, 0.051108650863170624, 0.051094445437192916, 0.051334377974271775, 0.051089588552713394, 0.051283258348703384, 0.05121311396360397, 0.0512977023422718, 0.051180537045001986, 0.05115307882428169, 0.05119087353348732, 0.05126453042030334, 0.051184664070606234, 0.05108966737985611, 0.051255736649036404, 0.051421619057655334]"
ColorizationModel,Hazelnut,128,0.05,40,"[0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665]","[0.05285445749759674, 0.05121844440698624, 0.05119492068886757, 0.051201461404562, 0.051287594586610794, 0.051278925240039824, 0.05128398060798645, 0.05132450208067894, 0.05127994775772095, 0.05127765268087387, 0.05127091109752655, 0.05112674981355667, 0.05125335663557053, 0.051298514455556866, 0.05146871834993363, 0.05133029237389564, 0.05127509117126465, 0.051149390041828155, 0.05131288319826126, 0.05120286881923675, 0.051264229267835616, 0.051224615275859836, 0.051180958449840545, 0.05125181451439857, 0.05116606593132019, 0.05125714525580406, 0.05135607182979584, 0.05124449551105499, 0.051291192322969435, 0.05123941197991371, 0.051225291788578035, 0.051273677051067355, 0.051326586604118346, 0.0511991548538208, 0.05121626690030098, 0.051151456832885744, 0.05124093562364578, 0.05112891420722008, 0.05116402536630631, 0.05122886642813682]"
ColorizationModel,Hazelnut,256,0.05,40,"[0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665]","[0.053209925293922426, 0.05130819857120514, 0.05122774541378021, 0.05123520225286484, 0.051238650381565096, 0.051245396584272386, 0.051212027966976166, 0.05122639551758766, 0.051211554706096646, 0.051272901743650436, 0.05134120687842369, 0.05125939130783081, 0.05114630401134491, 0.05123286515474319, 0.05119959980249405, 0.05134543672204018, 0.05119179800152779, 0.05128230437636375, 0.05118485853075981, 0.05115222305059433, 0.051320441365242005, 0.05135598331689835, 0.05130711004137993, 0.0512604595720768, 0.05143688932061195, 0.05118101075291634, 0.051101058274507526, 0.05122874617576599, 0.05126583307981491, 0.051127420961856844, 0.0511898984014988, 0.051171329468488694, 0.05128165513277054, 0.05120949655771256, 0.051366751492023466, 0.05128125429153443, 0.05123945027589798, 0.05120076298713684, 0.051208369284868244, 0.05127125278115272]"
ColorizationModel,Hazelnut,512,0.05,40,"[0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665]","[0.053600753396749495, 0.051466578841209414, 0.05115767374634743, 0.05121536687016487, 0.05106248512864113, 0.051199828684329984, 0.05128590345382691, 0.05126041918992996, 0.05136798694729805, 0.05115482196211815, 0.051285372972488405, 0.05117974504828453, 0.05134317770600319, 0.05128249779343605, 0.051276626139879225, 0.05117274925112724, 0.051334362328052524, 0.05118945360183716, 0.05120312064886093, 0.05127156466245651, 0.051197307258844374, 0.051215957403182986, 0.05118422329425812, 0.051225860118865964, 0.051205254197120666, 0.05140442952513695, 0.0512984250485897, 0.05121706172823906, 0.051326732337474826, 0.051318353712558745, 0.05127143666148186, 0.051178524047136305, 0.05131707713007927, 0.05135278210043907, 0.05134478986263275, 0.051227395087480546, 0.05136822536587715, 0.051197326332330706, 0.05123235806822777, 0.05127772733569145]"
ColorizationModel,Hazelnut,64,0.01,40,"[0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665]","[0.05492562085390091, 0.05127269893884659, 0.05119910910725593, 0.05117584139108658, 0.05123893216252327, 0.05118565991520882, 0.05127740010619163, 0.0513062085211277, 0.05129768565297127, 0.0510955585539341, 0.051283204108476636, 0.051227637231349946, 0.051245474815368654, 0.05119026064872742, 0.05127376228570938, 0.05108670651912689, 0.05129272773861885, 0.05125262781977653, 0.05122824043035507, 0.051242584586143496, 0.05136816129088402, 0.051261948496103285, 0.05140599802136421, 0.05112289845943451, 0.051382994949817656, 0.051187076568603516, 0.05139823019504547, 0.05120425671339035, 0.051288904696702955, 0.05124981790781021, 0.051274537891149524, 0.05109766721725464, 0.05116726994514465, 0.051330983787775036, 0.051234889030456546, 0.05140088602900505, 0.05127941995859146, 0.05120066553354263, 0.051223811507225034, 0.05123093456029892]"
ColorizationModel,Hazelnut,128,0.01,40,"[0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665]","[0.05434257686138153, 0.051149453073740005, 0.05118685677647591, 0.05116818681359291, 0.05126247733831406, 0.05113487109541893, 0.051295096278190615, 0.05132377997040748, 0.05125021278858185, 0.0513527150452137, 0.05127880424261093, 0.05116725265979767, 0.05126638114452362, 0.05128662601113319, 0.051324612945318225, 0.05123021349310875, 0.051308380961418154, 0.051274490505456925, 0.05112035721540451, 0.051212398260831835, 0.0512347862124443, 0.05108974099159241, 0.05135266110301018, 0.05116455018520355, 0.05126191735267639, 0.05120075315237045, 0.05115988239645958, 0.05126280218362808, 0.051229127198457715, 0.05128612369298935, 0.051348920166492465, 0.05112093687057495, 0.05126769363880158, 0.05134266510605812, 0.05127170369029045, 0.05121436595916748, 0.05118656858801842, 0.051260761171579364, 0.05128724753856659, 0.05127039447426796]"
ColorizationModel,Hazelnut,256,0.01,40,"[0.011449139875670275, 0.0021874929467837014, 0.0011007335657874744, 0.0009031765318165222, 0.0009682365149880449, 0.0007026851332436005, 0.0008492122869938612, 0.0006315771024674177, 0.0006608371428834895, 0.000700343904706339, 0.0005654562070655326, 0.000808367544474701, 0.000596970203332603, 0.0007380240325195094, 0.000579451055576404, 0.000526186234007279, 0.000528373580891639, 0.0005265052507941922, 0.00054878518373395, 0.0005034787172917277, 0.0005372906647001704, 0.0004983300362558415, 0.0005071553071805587, 0.0006502070852244893, 0.0004696182052915295, 0.0005285472531492511, 0.0004910700663458556, 0.00048432874609716237, 0.0004544174492669602, 0.0005119103007018566, 0.00046239127793038887, 0.00044969405280426145, 0.0004471691499929875, 0.0004861554771196097, 0.0004605056601576507, 0.0004484608555988719, 0.0004266083997208625, 0.0004348651273176074, 0.00041087896291476983, 0.0004426994128152728]","[0.032534338757395746, 0.005635464652441442, 0.001616628929041326, 0.0011806524824351072, 0.0009286096296273172, 0.0008447481296025216, 0.0007651063217781484, 0.000736033245921135, 0.0007184312934987247, 0.0006674377969466149, 0.0006507343123666942, 0.0006552222766913474, 0.0006848363322205841, 0.0006549895694479346, 0.0006496040394995362, 0.0005624506843741983, 0.000544162803562358, 0.0005378422036301344, 0.0005402227398008108, 0.0005346352711785584, 0.0005259148904588073, 0.0005146420979872346, 0.0005125233298167586, 0.0005151729774661362, 0.0005128220457118005, 0.0005060922354459763, 0.000509655901696533, 0.0004970268672332168, 0.0004905962490011007, 0.0005043379287235439, 0.0005147787753958255, 0.0004926701774820685, 0.0004844507842790335, 0.0004804819240234792, 0.0004860297602135688, 0.0004707617894746363, 0.00048708330024965107, 0.0004871800949331373, 0.0004653658485040069, 0.00046194268856197595]"
ColorizationModel,Hazelnut,512,0.01,40,"[0.05718310425678889, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665, 0.05718311791618665]","[0.055710079222917555, 0.051183488816022873, 0.05120569884777069, 0.05142513409256935, 0.05117114260792732, 0.05135748356580734, 0.05116109237074852, 0.05124884471297264, 0.05126896247267723, 0.05127737000584602, 0.051363479644060135, 0.05129423469305038, 0.051289332807064054, 0.05125474110245705, 0.05130437523126602, 0.05119022533297539, 0.05118247509002685, 0.05136142760515213, 0.05117503508925438, 0.05123372718691826, 0.05132490232586861, 0.051183383613824844, 0.05113746106624603, 0.05123715609312057, 0.05121431976556778, 0.05133840560913086, 0.05136979043483734, 0.05130736455321312, 0.05136270210146904, 0.05122025042772293, 0.05131638467311859, 0.051190404295921324, 0.05118552625179291, 0.051183446645736694, 0.05123774662613869, 0.05133371472358703, 0.051389921605587, 0.051267470866441726, 0.051342831701040266, 0.051193539649248124]"
ColorizationModel,Toothbrush,64,0.0001,40,"[0.1397576928138733, 0.13910752534866333, 0.13768550753593445, 0.13354191184043884, 0.12082935869693756, 0.1023731455206871, 0.08874133974313736, 0.08396771550178528, 0.08294957876205444, 0.07979986071586609, 0.07333161681890488, 0.06239781156182289, 0.049734387546777725, 0.03554432839155197, 0.029679827392101288, 0.025950193405151367, 0.02400633692741394, 0.021970011293888092, 0.020389897748827934, 0.019129544496536255, 0.01796426624059677, 0.016977600753307343, 0.015999235212802887, 0.01517048291862011, 0.014433277770876884, 0.013781382702291012, 0.013193303719162941, 0.012661579065024853, 0.01220962405204773, 0.011805515736341476, 0.01144888810813427, 0.011106296442449093, 0.01077360101044178, 0.010431932285428047, 0.01008404977619648, 0.009706533513963223, 0.009304054081439972, 0.008863274939358234, 0.008427832275629044, 0.008041433058679104]","[0.14070770144462585, 0.14018288254737854, 0.13934684544801712, 0.13721803203225136, 0.13028822466731071, 0.11449594609439373, 0.09758825227618217, 0.08636707253754139, 0.08414740674197674, 0.08236744813621044, 0.07820209115743637, 0.06986281462013721, 0.058231775648891926, 0.04448644444346428, 0.0329932514578104, 0.02851824089884758, 0.025365534238517284, 0.023292430210858583, 0.021564701106399298, 0.020102738868445158, 0.01879343017935753, 0.01769367605447769, 0.016705459915101528, 0.01577117876149714, 0.014981663087382913, 0.014283960685133934, 0.01362147624604404, 0.013045194558799267, 0.01257873885333538, 0.01212178892455995, 0.011732649290934205, 0.011382527882233262, 0.01105869677849114, 0.010728673078119755, 0.010411359136924148, 0.009990649530664086, 0.009641629876568913, 0.009209393290802836, 0.008772465167567134, 0.008363044587895274]"
